76.2416666666667 32.4583333333333 1957
76.2501262626263 32.4583333333333 1863
76.2585858585858 32.4583333333333 1915
76.2670454545455 32.4583333333333 2171
76.275505050505 32.4583333333333 2299
76.2839646464646 32.4583333333333 2260
76.2924242424242 32.4583333333333 1955
76.3008838383838 32.4583333333333 1593
76.3093434343434 32.4583333333333 1821
76.317803030303 32.4583333333333 1746
76.3262626262626 32.4583333333333 1404
76.3347222222222 32.4583333333333 1589
76.3431818181818 32.4583333333333 1768
76.3516414141414 32.4583333333333 1534
76.360101010101 32.4583333333333 1500
76.3685606060606 32.4583333333333 1489
76.3770202020202 32.4583333333333 1447
76.3854797979798 32.4583333333333 1995
76.3939393939394 32.4583333333333 1539
76.402398989899 32.4583333333333 1628
76.4108585858586 32.4583333333333 1917
76.4193181818182 32.4583333333333 1951
76.4277777777778 32.4583333333333 1512
76.4362373737374 32.4583333333333 2122
76.444696969697 32.4583333333333 2061
76.4531565656566 32.4583333333333 2009
76.4616161616162 32.4583333333333 1722
76.4700757575758 32.4583333333333 1672
76.4785353535353 32.4583333333333 2114
76.4869949494949 32.4583333333333 2006
76.4954545454545 32.4583333333333 1843
76.5039141414141 32.4583333333333 1762
76.5123737373737 32.4583333333333 1770
76.5208333333333 32.4583333333333 1830
76.5292929292929 32.4583333333333 1751
76.5377525252525 32.4583333333333 1813
76.5462121212121 32.4583333333333 2051
76.5546717171717 32.4583333333333 2293
76.5631313131313 32.4583333333333 1835
76.5715909090909 32.4583333333333 1833
76.5800505050505 32.4583333333333 1884
76.5885101010101 32.4583333333333 2022
76.5969696969697 32.4583333333333 2196
76.6054292929293 32.4583333333333 2412
76.6138888888889 32.4583333333333 2102
76.6223484848485 32.4583333333333 2193
76.6308080808081 32.4583333333333 2212
76.6392676767677 32.4583333333333 2221
76.6477272727273 32.4583333333333 2343
76.6561868686869 32.4583333333333 2529
76.6646464646465 32.4583333333333 2909
76.6731060606061 32.4583333333333 3281
76.6815656565657 32.4583333333333 3672
76.6900252525252 32.4583333333333 3509
76.6984848484848 32.4583333333333 3269
76.7069444444444 32.4583333333333 2915
76.715404040404 32.4583333333333 2990
76.7238636363636 32.4583333333333 2966
76.7323232323232 32.4583333333333 3187
76.7407828282828 32.4583333333333 3408
76.7492424242424 32.4583333333333 3548
76.757702020202 32.4583333333333 3734
76.7661616161616 32.4583333333333 3922
76.7746212121212 32.4583333333333 3962
76.7830808080808 32.4583333333333 4215
76.7915404040404 32.4583333333333 4518
76.8 32.4583333333333 4693
76.2416666666667 32.4498366013072 2409
76.2501262626263 32.4498366013072 2315
76.2585858585858 32.4498366013072 2277
76.2670454545455 32.4498366013072 2348
76.275505050505 32.4498366013072 2629
76.2839646464646 32.4498366013072 2318
76.2924242424242 32.4498366013072 1847
76.3008838383838 32.4498366013072 1730
76.3093434343434 32.4498366013072 2108
76.317803030303 32.4498366013072 1831
76.3262626262626 32.4498366013072 1492
76.3347222222222 32.4498366013072 1381
76.3431818181818 32.4498366013072 1452
76.3516414141414 32.4498366013072 1530
76.360101010101 32.4498366013072 1676
76.3685606060606 32.4498366013072 1895
76.3770202020202 32.4498366013072 1895
76.3854797979798 32.4498366013072 1919
76.3939393939394 32.4498366013072 1942
76.402398989899 32.4498366013072 2074
76.4108585858586 32.4498366013072 2410
76.4193181818182 32.4498366013072 2483
76.4277777777778 32.4498366013072 2589
76.4362373737374 32.4498366013072 2299
76.444696969697 32.4498366013072 2383
76.4531565656566 32.4498366013072 2364
76.4616161616162 32.4498366013072 2209
76.4700757575758 32.4498366013072 1722
76.4785353535353 32.4498366013072 2115
76.4869949494949 32.4498366013072 2254
76.4954545454545 32.4498366013072 2243
76.5039141414141 32.4498366013072 2274
76.5123737373737 32.4498366013072 2222
76.5208333333333 32.4498366013072 2346
76.5292929292929 32.4498366013072 2019
76.5377525252525 32.4498366013072 2025
76.5462121212121 32.4498366013072 1878
76.5546717171717 32.4498366013072 1881
76.5631313131313 32.4498366013072 2127
76.5715909090909 32.4498366013072 2107
76.5800505050505 32.4498366013072 2289
76.5885101010101 32.4498366013072 2430
76.5969696969697 32.4498366013072 2620
76.6054292929293 32.4498366013072 2635
76.6138888888889 32.4498366013072 2463
76.6223484848485 32.4498366013072 2402
76.6308080808081 32.4498366013072 2641
76.6392676767677 32.4498366013072 2708
76.6477272727273 32.4498366013072 2701
76.6561868686869 32.4498366013072 2924
76.6646464646465 32.4498366013072 3156
76.6731060606061 32.4498366013072 3445
76.6815656565657 32.4498366013072 3823
76.6900252525252 32.4498366013072 3980
76.6984848484848 32.4498366013072 3701
76.7069444444444 32.4498366013072 3294
76.715404040404 32.4498366013072 2984
76.7238636363636 32.4498366013072 3285
76.7323232323232 32.4498366013072 3244
76.7407828282828 32.4498366013072 3232
76.7492424242424 32.4498366013072 3231
76.757702020202 32.4498366013072 3386
76.7661616161616 32.4498366013072 3636
76.7746212121212 32.4498366013072 4029
76.7830808080808 32.4498366013072 4210
76.7915404040404 32.4498366013072 4138
76.8 32.4498366013072 3926
76.2416666666667 32.4413398692811 2618
76.2501262626263 32.4413398692811 2596
76.2585858585858 32.4413398692811 2740
76.2670454545455 32.4413398692811 2756
76.275505050505 32.4413398692811 2527
76.2839646464646 32.4413398692811 2101
76.2924242424242 32.4413398692811 1788
76.3008838383838 32.4413398692811 2060
76.3093434343434 32.4413398692811 2371
76.317803030303 32.4413398692811 2050
76.3262626262626 32.4413398692811 1734
76.3347222222222 32.4413398692811 1646
76.3431818181818 32.4413398692811 1885
76.3516414141414 32.4413398692811 1973
76.360101010101 32.4413398692811 2080
76.3685606060606 32.4413398692811 2401
76.3770202020202 32.4413398692811 2216
76.3854797979798 32.4413398692811 1792
76.3939393939394 32.4413398692811 1780
76.402398989899 32.4413398692811 2360
76.4108585858586 32.4413398692811 2807
76.4193181818182 32.4413398692811 2946
76.4277777777778 32.4413398692811 2651
76.4362373737374 32.4413398692811 2702
